settlement,demand,rrp
2026-07-04 07:00:00,5686.13,73.75
2026-07-04 07:05:00,5769.45,62.31
2026-07-04 07:10:00,5636.4,58.66
2026-07-04 07:15:00,5706.83,58.65
2026-07-04 07:20:00,5778.47,59.65
2026-07-04 07:25:00,5865.95,78.12
2026-07-04 07:30:00,5865.54,61.67
2026-07-04 07:35:00,5986.04,62.7
2026-07-04 07:40:00,6042.72,63.25
2026-07-04 07:45:00,6102.94,60.72
2026-07-04 07:50:00,6141.28,55.66
2026-07-04 07:55:00,6183.38,55.66
2026-07-04 08:00:00,6202.48,43.03
2026-07-04 08:05:00,6193.22,66.44
2026-07-04 08:10:00,6207.52,66.53
2026-07-04 08:15:00,6291.73,78.12
2026-07-04 08:20:00,6229.78,67.15
2026-07-04 08:25:00,6316.85,56.67
2026-07-04 08:30:00,6340.36,42.01
2026-07-04 08:35:00,6333.06,43.68
2026-07-04 08:40:00,6329.18,43.61
2026-07-04 08:45:00,6297.83,44.0
2026-07-04 08:50:00,6290.36,42.83
2026-07-04 08:55:00,6280.9,42.82
2026-07-04 09:00:00,6196.19,40.98
2026-07-04 09:05:00,6213.09,67.71
2026-07-04 09:10:00,6037.64,42.24
2026-07-04 09:15:00,6042.14,38.0
2026-07-04 09:20:00,6105.08,38.0
2026-07-04 09:25:00,6009.36,44.22
2026-07-04 09:30:00,6045.57,43.55
2026-07-04 09:35:00,5989.96,42.42
2026-07-04 09:40:00,5900.42,55.59
2026-07-04 09:45:00,5842.93,43.68
2026-07-04 09:50:00,5734.22,38.0
2026-07-04 09:55:00,5757.89,42.19
2026-07-04 10:00:00,5737.3,32.55
2026-07-04 10:05:00,5774.78,43.17
2026-07-04 10:10:00,5764.08,43.68
2026-07-04 10:15:00,5720.03,28.73
2026-07-04 10:20:00,5797.58,28.56
2026-07-04 10:25:00,5778.72,45.79
2026-07-04 10:30:00,5650.22,43.68
2026-07-04 10:35:00,5554.45,34.66
2026-07-04 10:40:00,5622.14,34.0
2026-07-04 10:45:00,5600.3,44.71
2026-07-04 10:50:00,5499.06,43.41
2026-07-04 10:55:00,5591.56,25.54
2026-07-04 11:00:00,5568.77,27.14
2026-07-04 11:05:00,5633.08,43.68
2026-07-04 11:10:00,5749.39,44.65
2026-07-04 11:15:00,5703.96,31.25
2026-07-04 11:20:00,5691.44,43.22
2026-07-04 11:25:00,5721.84,44.98
2026-07-04 11:30:00,5703.65,34.0
2026-07-04 11:35:00,5692.98,45.68
2026-07-04 11:40:00,5649.6,56.68
2026-07-04 11:45:00,5595.84,31.25
2026-07-04 11:50:00,5618.72,44.88
2026-07-04 11:55:00,5481.84,29.65
2026-07-04 12:00:00,5487.83,29.32
2026-07-04 12:05:00,5502.74,31.25
2026-07-04 12:10:00,5525.78,33.51
2026-07-04 12:15:00,5417.98,31.25
2026-07-04 12:20:00,5486.61,43.9
2026-07-04 12:25:00,5443.33,44.58
2026-07-04 12:30:00,5313.05,33.51
2026-07-04 12:35:00,5318.5,43.68
2026-07-04 12:40:00,5295.38,33.51
2026-07-04 12:45:00,5388.89,44.61
2026-07-04 12:50:00,5395.29,43.68
2026-07-04 12:55:00,5344.36,44.89
2026-07-04 13:00:00,5404.91,43.22
2026-07-04 13:05:00,5346.17,31.25
2026-07-04 13:10:00,5406.77,43.41
2026-07-04 13:15:00,5272.77,11.67
2026-07-04 13:20:00,5336.72,27.14
2026-07-04 13:25:00,5311.81,33.51
2026-07-04 13:30:00,5319.21,11.67
2026-07-04 13:35:00,5391.42,20.68
2026-07-04 13:40:00,5507.4,11.67
2026-07-04 13:45:00,5554.62,24.78
2026-07-04 13:50:00,5526.56,23.97
2026-07-04 13:55:00,5422.8,11.67
2026-07-04 14:00:00,5500.08,10.65
2026-07-04 14:05:00,5443.4,10.5
2026-07-04 14:10:00,5362.73,10.5
2026-07-04 14:15:00,5303.75,10.5
2026-07-04 14:20:00,5418.46,8.94
2026-07-04 14:25:00,5414.13,8.94
2026-07-04 14:30:00,5465.87,8.94
2026-07-04 14:35:00,5399.46,0.06
2026-07-04 14:40:00,5456.09,5.08
2026-07-04 14:45:00,5524.47,8.94
2026-07-04 14:50:00,5458.91,10.5
2026-07-04 14:55:00,5496.01,10.65
2026-07-04 15:00:00,5562.63,23.5
2026-07-04 15:05:00,5619.22,38.0
2026-07-04 15:10:00,5671.07,38.0
2026-07-04 15:15:00,5672.15,38.0
2026-07-04 15:20:00,5619.93,41.86
2026-07-04 15:25:00,5709.99,53.84
2026-07-04 15:30:00,5858.09,66.58
2026-07-04 15:35:00,5874.1,45.04
2026-07-04 15:40:00,5918.1,65.93
2026-07-04 15:45:00,5998.06,87.54
2026-07-04 15:50:00,6059.65,80.5
2026-07-04 15:55:00,6109.65,101.74
2026-07-04 16:00:00,6119.53,96.59
2026-07-04 16:05:00,6122.91,80.5
2026-07-04 16:10:00,6221.54,79.67
2026-07-04 16:15:00,6363.82,89.0
2026-07-04 16:20:00,6353.78,85.96
2026-07-04 16:25:00,6534.39,95.34
2026-07-04 16:30:00,6614.04,96.01
2026-07-04 16:35:00,6659.81,93.52
2026-07-04 16:40:00,6657.61,96.61
2026-07-04 16:45:00,6708.5,101.6
2026-07-04 16:50:00,6818.83,110.11
2026-07-04 16:55:00,6851.77,103.64
2026-07-04 17:00:00,6888.27,104.75
2026-07-04 17:05:00,6943.46,91.58
2026-07-04 17:10:00,7007.29,98.84
2026-07-04 17:15:00,7071.01,98.99
2026-07-04 17:20:00,7190.97,91.61
2026-07-04 17:25:00,7196.27,92.18
2026-07-04 17:30:00,7232.85,105.36
2026-07-04 17:35:00,7269.92,103.72
2026-07-04 17:40:00,7296.35,99.95
2026-07-04 17:45:00,7323.18,92.94
2026-07-04 17:50:00,7383.43,93.97
2026-07-04 17:55:00,7394.15,108.22
2026-07-04 18:00:00,7388.95,100.84
2026-07-04 18:05:00,7393.4,92.51
2026-07-04 18:10:00,7307.64,90.01
2026-07-04 18:15:00,7302.88,89.97
2026-07-04 18:20:00,7311.97,93.67
2026-07-04 18:25:00,7273.29,100.84
2026-07-04 18:30:00,7316.02,91.92
2026-07-04 18:35:00,7280.86,89.69
2026-07-04 18:40:00,7293.04,97.59
2026-07-04 18:45:00,7282.44,100.84
2026-07-04 18:50:00,7260.65,100.84
2026-07-04 18:55:00,7241.21,116.35
2026-07-04 19:00:00,7167.86,116.17
2026-07-04 19:05:00,7195.94,100.84
2026-07-04 19:10:00,7169.52,97.92
2026-07-04 19:15:00,7120.32,98.06
2026-07-04 19:20:00,7176.68,114.94
2026-07-04 19:25:00,7149.97,100.84
2026-07-04 19:30:00,7137.88,98.54
2026-07-04 19:35:00,7106.93,100.37
2026-07-04 19:40:00,7015.81,99.96
2026-07-04 19:45:00,7071.21,100.55
2026-07-04 19:50:00,7045.91,94.88
2026-07-04 19:55:00,7046.49,95.78
2026-07-04 20:00:00,7038.77,107.91
2026-07-04 20:05:00,6982.83,100.84
2026-07-04 20:10:00,6980.86,95.93
2026-07-04 20:15:00,6915.88,99.16
2026-07-04 20:20:00,6877.22,100.84
2026-07-04 20:25:00,6936.71,96.31
2026-07-04 20:30:00,6933.29,96.34
2026-07-04 20:35:00,6924.5,99.1
2026-07-04 20:40:00,6909.41,100.84
2026-07-04 20:45:00,6855.73,93.88
2026-07-04 20:50:00,6809.71,95.8
2026-07-04 20:55:00,6725.45,99.24
2026-07-04 21:00:00,6762.2,96.89
2026-07-04 21:05:00,6679.88,100.84
2026-07-04 21:10:00,6682.38,100.84
2026-07-04 21:15:00,6745.38,102.2
2026-07-04 21:20:00,6648.12,100.0
2026-07-04 21:25:00,6700.64,106.56
2026-07-04 21:30:00,6635.88,100.84
2026-07-04 21:35:00,6643.2,100.84
2026-07-04 21:40:00,6613.72,100.06
2026-07-04 21:45:00,6515.01,100.84
2026-07-04 21:50:00,6482.92,100.84
2026-07-04 21:55:00,6422.52,100.79
2026-07-04 22:00:00,6362.33,92.0
2026-07-04 22:05:00,6319.13,98.8
2026-07-04 22:10:00,6383.5,109.81
2026-07-04 22:15:00,6332.08,101.35
2026-07-04 22:20:00,6258.75,97.83
2026-07-04 22:25:00,6283.03,102.64
2026-07-04 22:30:00,6252.44,105.58
2026-07-04 22:35:00,6223.69,99.71
2026-07-04 22:40:00,6224.58,92.65
2026-07-04 22:45:00,6142.95,92.66
2026-07-04 22:50:00,6098.42,104.16
2026-07-04 22:55:00,6110.89,93.21
2026-07-04 23:00:00,6095.7,87.91
2026-07-04 23:05:00,6116.4,104.35
2026-07-04 23:10:00,6175.07,104.83
2026-07-04 23:15:00,6188.21,101.28
2026-07-04 23:20:00,6182.53,89.38
2026-07-04 23:25:00,6150.5,91.5
2026-07-04 23:30:00,6096.01,87.26
2026-07-04 23:35:00,6108.52,94.59
2026-07-04 23:40:00,6058.01,92.91
2026-07-04 23:45:00,5995.88,91.49
2026-07-04 23:50:00,5962.14,86.57
2026-07-04 23:55:00,5915.6,80.67
2026-07-05 00:00:00,5902.6,83.78
